especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
BMA,2023-01-31,771,825,767,807.09998,317541,1675134000
BMA,2023-02-01,805,829.5,776,792.95001,110767,1675220400
BMA,2023-02-02,790,814,777.3,801.54999,166600,1675306800
BMA,2023-02-03,815,815,760,764.5,178201,1675393200
BMA,2023-02-06,752.54999,762,735,761.45001,323383,1675652400
BMA,2023-02-07,760,778.95,755,761.45001,142367,1675738800
BMA,2023-02-08,765,770,743.25,764.59998,90841,1675825200
BMA,2023-02-09,774,774,745.15,750.34998,160401,1675911600
BMA,2023-02-10,755,760,745.5,758.79999,57888,1675998000
BMA,2023-02-13,760,791.7,746.4,790.75,119883,1676257200
BMA,2023-02-14,791,819.5,790.5,805.95001,165905,1676343600
BMA,2023-02-15,810,815,783.8,792.15002,138826,1676430000
BMA,2023-02-16,788,811.9,775,794.90002,133878,1676516400
BMA,2023-02-17,808.5,808.5,735.65,752.20001,179190,1676602800
BMA,2023-02-22,759.5,780.8,735,749.25,116697,1677034800
BMA,2023-02-23,751,772,750,769.84998,169229,1677121200
BMA,2023-02-24,790,790,742.05,766.04999,152177,1677207600
BMA,2023-02-27,783,783,747,777.65002,71111,1677466800
BMA,2023-02-28,777.5,788,760,767.70001,238438,1677553200
BMA,2023-03-01,787,787,751,760,278420,1677639600
BMA,2023-03-02,770,770,722,725.29999,478514,1677726000
BMA,2023-03-03,722,746,722,736,297938,1677812400
BMA,2023-03-06,721,764,703.85,760.25,205229,1678071600
BMA,2023-03-07,782,782,730,749,410936,1678158000
BMA,2023-03-08,765,788,746,787.34998,183172,1678244400
BMA,2023-03-09,798,799,763,776.45001,109731,1678330800
BMA,2023-03-10,777,780,740,747,663734,1678417200
BMA,2023-03-13,722,750.7,720,734.45001,342020,1678676400
BMA,2023-03-14,750,757,710.8,717.95001,201966,1678762800
BMA,2023-03-15,686,688.8,655,668,433673,1678849200
BMA,2023-03-16,675,727.35,665,724.40002,204850,1678935600
BMA,2023-03-17,719.90002,719.9,685.1,693.29999,96108,1679022000
BMA,2023-03-20,704,712.8,676,682.34998,79311,1679281200
BMA,2023-03-21,695.90002,735,695.05,717.04999,704153,1679367600
BMA,2023-03-22,714.70001,718.6,687.8,690.65002,157780,1679454000
BMA,2023-03-23,700,703,660,663.09998,96098,1679540400
BMA,2023-03-27,665.09998,710,665.1,709.70001,72660,1679886000
BMA,2023-03-28,710,722.75,695.3,717.59998,225530,1679972400
BMA,2023-03-29,718.29999,742.2,710.15,738.34998,97592,1680058800
BMA,2023-03-30,741,751.05,725,750.29999,123910,1680145200
BMA,2023-03-31,760,761,708,720.75,147343,1680231600
BMA,2023-04-03,720,749.7,715.8,748.15002,106493,1680490800
BMA,2023-04-04,744.90002,744.9,722.1,739.5,102916,1680577200
BMA,2023-04-05,735,737,711.9,734.40002,145700,1680663600
BMA,2023-04-10,734.5,747.95,720.9,726.34998,149936,1681095600
BMA,2023-04-11,730.54999,755,730.55,749,105799,1681182000
BMA,2023-04-12,758.5,780,753,779.29999,497998,1681268400
BMA,2023-04-13,781,816.8,775,807.29999,330053,1681354800
BMA,2023-04-14,822.09998,850,817.35,835.15002,396274,1681441200
BMA,2023-04-17,834,870.35,832.6,859.5,370204,1681700400
BMA,2023-04-18,860,882,850.2,853.20001,533163,1681786800
BMA,2023-04-19,840,844.95,786.35,793.54999,670330,1681873200
BMA,2023-04-20,796,825.5,791.3,817,173043,1681959600
BMA,2023-04-21,815,832.5,805,821.34998,196891,1682046000
BMA,2023-04-24,823,843.45,816.25,836.45001,284528,1682305200
BMA,2023-04-25,836.45001,857.45,815.1,841.54999,193120,1682391600
BMA,2023-04-26,852.25,852.25,805,843.70001,156307,1682478000
BMA,2023-04-27,847,855.45,803,808.95001,81822,1682564400
BMA,2023-04-28,801.75,809.45,790,806.90002,278654,1682650800
BMA,2023-05-02,804,804,763,793.90002,239434,1682996400
BMA,2023-05-03,780,802.35,767.7,771.79999,354566,1683082800
BMA,2023-05-04,770,783.8,747,760,141355,1683169200
BMA,2023-05-05,760,821,760,811.45001,162268,1683255600
BMA,2023-05-08,814,839.5,814,824.20001,200056,1683514800
BMA,2023-05-09,829,848.5,816.65,834.75,345696,1683601200
BMA,2023-05-10,834.75,844,818.5,828.84998,150139,1683687600
BMA,2023-05-11,824.34998,849,811,845.90002,218770,1683774000
BMA,2023-05-12,846,885,837.8,863.54999,211989,1683860400
BMA,2023-05-15,863.5,864.25,820,860.29999,129409,1684119600
BMA,2023-05-16,862,888.85,825.7,828.34998,291569,1684206000
BMA,2023-05-17,830,868.5,830,862.20001,234732,1684292400
BMA,2023-05-18,842.09998,868,830,860.25,132800,1684378800
BMA,2023-05-19,860.25,876.45,848,874.54999,248928,1684465200
BMA,2023-05-22,860,882,845.5,855.5,155173,1684724400
BMA,2023-05-23,836.5,896.2,836.5,870.40002,309700,1684810800
BMA,2023-05-24,862.90002,880,841,876.45001,86701,1684897200
BMA,2023-05-29,885,885,857.65,871.5,76036,1685329200
BMA,2023-05-30,871,874,846,873.04999,149328,1685415600
BMA,2023-05-31,872,872,853,859,78404,1685502000
BMA,2023-06-01,863,914.35,859,910.84998,133499,1685588400
BMA,2023-06-02,920,930,900,913.70001,94395,1685674800
BMA,2023-06-05,930,935,867.6,925.45001,111259,1685934000
BMA,2023-06-06,950.79999,1086.4,950.8,1040.34998,471805,1686020400
BMA,2023-06-07,1070,1132.75,1038,1085.25,299197,1686106800
BMA,2023-06-08,1100,1125,1040,1071.84998,149697,1686193200
BMA,2023-06-09,1069.94995,1113,1036,1074.40002,174242,1686279600
BMA,2023-06-12,1074,1119.5,1043.5,1103.84998,136715,1686538800
BMA,2023-06-13,1145,1145,1103.85,1132.05005,319134,1686625200
BMA,2023-06-14,1140,1144.9,1087.5,1116.75,166851,1686711600
BMA,2023-06-15,1123,1199.1,1123,1177.19995,210044,1686798000
BMA,2023-06-16,1180,1270,1171.4,1248.19995,399196,1686884400
BMA,2023-06-21,1290,1364.2,1281,1357.15002,472418,1687316400
BMA,2023-06-22,1353.30005,1359.95,1270,1289.30005,616476,1687402800
BMA,2023-06-23,1301,1339.75,1290,1316.69995,397470,1687489200
BMA,2023-06-26,1383,1450,1346.5,1411.5,489901,1687748400
BMA,2023-06-27,1379,1420.45,1287,1349.40002,213763,1687834800
BMA,2023-06-28,1360,1409.95,1287,1335.65002,300884,1687921200
BMA,2023-06-29,1344.75,1387,1291,1333.75,252594,1688007600
BMA,2023-06-30,1387,1447,1333.05,1432.15002,334692,1688094000
BMA,2023-07-03,1432,1520,1339,1508.09998,309139,1688353200
BMA,2023-07-04,1514,1540,1472,1505.05005,237785,1688439600
BMA,2023-07-05,1493,1499,1410,1450.15002,335830,1688526000
BMA,2023-07-06,1415,1415,1280,1368.65002,271476,1688612400
BMA,2023-07-07,1399,1405,1318,1352.84998,117118,1688698800
BMA,2023-07-10,1351,1400,1308,1348.59998,97948,1688958000
BMA,2023-07-11,1361.5,1400,1311,1380.69995,165739,1689044400
BMA,2023-07-12,1330.30005,1425,1324,1413.5,187319,1689130800
BMA,2023-07-13,1425,1541,1415,1520.25,218932,1689217200
BMA,2023-07-14,1525,1560,1470,1502.80005,200316,1689303600
BMA,2023-07-17,1525,1599,1514.5,1531.55005,245855,1689562800
BMA,2023-07-18,1550,1580,1531.5,1570,222410,1689649200
BMA,2023-07-19,1597,1597,1515.05,1552,213615,1689735600
BMA,2023-07-20,1590,1590,1523.1,1544.5,108174,1689822000
BMA,2023-07-21,1550,1640,1533,1620.90002,158694,1689908400
BMA,2023-07-24,1650,1674.5,1560,1650,176666,1690167600
BMA,2023-07-25,1575,1640,1535,1620.59998,161053,1690254000
BMA,2023-07-26,1619,1664.95,1600,1657.44995,154554,1690340400
BMA,2023-07-27,1650,1652.5,1534,1537.90002,277940,1690426800
BMA,2023-07-28,1555,1592,1550,1589.40002,180452,1690513200
BMA,2023-07-31,1585,1625.5,1483,1511.44995,276438,1690772400
BMA,2023-08-01,1450,1450.8,1389,1444.65002,980930,1690858800
BMA,2023-08-02,1411,1436.5,1382.5,1395.40002,335717,1690945200
BMA,2023-08-03,1397,1428,1370.05,1388.09998,290240,1691031600
BMA,2023-08-04,1410,1470,1403,1452.44995,252288,1691118000
BMA,2023-08-07,1452.44995,1475.05,1417.4,1448.40002,328202,1691377200
BMA,2023-08-08,1454.5,1548.5,1454.5,1503.80005,700917,1691463600
BMA,2023-08-09,1503.80005,1529.05,1461.5,1476.75,506919,1691550000
BMA,2023-08-10,1460,1555.9,1460,1552.25,397643,1691636400
BMA,2023-08-11,1555.34998,1582.5,1510.05,1538.30005,392474,1691722800
BMA,2023-08-14,1460,1635,1401,1544.84998,742787,1691982000
BMA,2023-08-15,1550,1670,1550,1617.80005,604569,1692068400
BMA,2023-08-16,1635,1710.5,1635,1673,498560,1692154800
BMA,2023-08-17,1669,1700,1650,1668,240880,1692241200
BMA,2023-08-18,1667,1691.85,1628.4,1689.19995,376784,1692327600
BMA,2023-08-22,1689,1740,1650,1738.15002,505170,1692673200
BMA,2023-08-23,1733,1812,1733,1807.80005,316460,1692759600
BMA,2023-08-24,1850,1925,1820,1870.25,337446,1692846000
BMA,2023-08-25,1865,1950,1833,1916.59998,402793,1692932400
BMA,2023-08-28,1929,2095,1916.6,2074.3501,392119,1693191600
BMA,2023-08-29,2130,2229,2093,2213.55005,291726,1693278000
BMA,2023-08-30,2215,2245,2095.1,2178,480994,1693364400
BMA,2023-08-31,2178,2210,2026.8,2134.1001,175829,1693450800
BMA,2023-09-01,2149,2149,2025.1,2047,335111,1693537200
BMA,2023-09-04,2045,2120,2000,2008.59998,107433,1693796400
BMA,2023-09-05,2020,2020,1880,1880,125502,1693882800
BMA,2023-09-06,1900,1940,1790.45,1845,213945,1693969200
BMA,2023-09-07,1814,1847,1695,1700.34998,532461,1694055600
BMA,2023-09-08,1710,1797.95,1590,1635,634230,1694142000
BMA,2023-09-11,1645,1659,1522.2,1583,818002,1694401200
BMA,2023-09-12,1578,1695,1501,1685.34998,908673,1694487600
BMA,2023-09-13,1719,1752.35,1650,1680,408732,1694574000
BMA,2023-09-14,1710,1749,1700,1746.90002,222383,1694660400
BMA,2023-09-15,1749,1780.9,1678,1702.84998,203885,1694746800
BMA,2023-09-18,1705,1770,1685,1751.55005,119399,1695006000
BMA,2023-09-19,1725,1742.5,1688.25,1695.09998,109217,1695092400
BMA,2023-09-20,1725.15002,1745,1676,1679.19995,302561,1695178800
BMA,2023-09-21,1679,1712.05,1612.5,1662.59998,214663,1695265200
BMA,2023-09-22,1670,1710.1,1632.05,1634.44995,235689,1695351600
BMA,2023-09-25,1630,1670,1538,1626.30005,320020,1695610800
BMA,2023-09-26,1581,1677.8,1524,1541,265691,1695697200
BMA,2023-09-27,1543,1596,1511,1525,309022,1695783600
BMA,2023-09-28,1520,1607.1,1500,1567.25,207813,1695870000
BMA,2023-09-29,1629,1629,1400,1467.55005,361170,1695956400
BMA,2023-10-02,1468,1524.95,1395,1448.34998,590950,1696215600
BMA,2023-10-03,1470,1480,1425,1452.5,387145,1696302000
BMA,2023-10-04,1460,1557,1420,1556,153902,1696388400
BMA,2023-10-05,1552.5,1665,1543.2,1558.65002,119165,1696474800
BMA,2023-10-06,1585,1643,1565.05,1617.5,123351,1696561200
BMA,2023-10-09,1650,1650,1565.5,1577.40002,169549,1696820400
BMA,2023-10-10,1578,1674,1550,1650,574506,1696906800
BMA,2023-10-11,1676,1697,1540,1609.34998,242107,1696993200
BMA,2023-10-12,1600,1695,1565,1652.59998,200650,1697079600
BMA,2023-10-17,1710,1920,1700.5,1871,369501,1697511600
BMA,2023-10-18,1894.44995,1894.45,1740,1799,332409,1697598000
BMA,2023-10-19,1794,1794,1600,1678,415424,1697684400
BMA,2023-10-20,1681,1840,1661,1762.25,279402,1697770800
BMA,2023-10-23,1725,1903,1610,1803.90002,364137,1698030000
BMA,2023-10-24,1790,1880,1583,1621.44995,453528,1698116400
BMA,2023-10-25,1622,1720,1500,1698.40002,367123,1698202800
BMA,2023-10-26,1700,1825,1590,1730.55005,248344,1698289200
BMA,2023-10-27,1769,1769,1600,1663,221050,1698375600
BMA,2023-10-30,1663,1689,1470,1491.05005,188091,1698634800
BMA,2023-10-31,1500,1560,1470,1518.69995,151672,1698721200
BMA,2023-11-01,1517,1720,1474,1687.5,275041,1698807600
BMA,2023-11-02,1720,1850,1708,1802.30005,613292,1698894000
BMA,2023-11-03,1840,1874.5,1709.5,1760.65002,282491,1698980400
BMA,2023-11-07,1759,1761.45,1630,1655,84762,1699326000
BMA,2023-11-08,1618,1710,1551,1595,173552,1699412400
BMA,2023-11-09,1568.09998,1705,1550,1630,130600,1699498800
BMA,2023-11-10,1630,1727,1625,1715.40002,72895,1699585200
BMA,2023-11-13,1716,1770,1645,1669.09998,69154,1699844400
BMA,2023-11-14,1680,1719,1600,1639.40002,40827,1699930800
BMA,2023-11-15,1645,1690,1645,1655.65002,164999,1700017200
BMA,2023-11-16,1695,1695,1555,1580,233541,1700103600
BMA,2023-11-17,1560.5,1740,1550,1727.5,280728,1700190000
BMA,2023-11-21,2300,2300,1890,2014.09998,650386,1700535600
BMA,2023-11-22,2014,2260,1980,2071,700290,1700622000
BMA,2023-11-23,2080,2140,2011,2110.55005,385325,1700708400
BMA,2023-11-24,2126,2600,2126,2539.80005,609443,1700794800
BMA,2023-11-27,2610,2735,2410,2549.3999,1197457,1701054000
BMA,2023-11-28,2629,2629,2241,2290,552381,1701140400
BMA,2023-11-29,2374,2450,2260,2402.6499,283914,1701226800
BMA,2023-11-30,2450,2450,2260,2383.55005,240040,1701313200
BMA,2023-12-01,2389,2680,2332,2570,134024,1701399600
BMA,2023-12-04,2590.1001,2627,2390,2477.6001,378506,1701658800
BMA,2023-12-05,2478,2585.5,2425,2552.6499,286347,1701745200
BMA,2023-12-06,2552.6499,2613.5,2418,2512,220636,1701831600
BMA,2023-12-07,2505,2650,2452,2630.94995,417228,1701918000
BMA,2023-12-11,2700,2899,2500,2750.5,150644,1702263600
BMA,2023-12-12,2775,2905,2687,2713.80005,225831,1702350000
BMA,2023-12-13,2782,3300,2596.15,2836.05005,191173,1702436400
BMA,2023-12-14,2900,2989.5,2800,2881.05005,381587,1702522800
BMA,2023-12-15,2880,2919,2600,2696.75,380454,1702609200
BMA,2023-12-18,2690,2760,2536,2600,272064,1702868400
BMA,2023-12-19,2600,2655,2470,2520.30005,156635,1702954800
BMA,2023-12-20,2520.5,2714,2506,2630.94995,131720,1703041200
BMA,2023-12-21,2695,2835,2670,2806.6499,282091,1703127600
BMA,2023-12-22,2819.94995,2938,2735,2880.3999,125492,1703214000
BMA,2023-12-26,2900,2921,2707.5,2726.44995,272269,1703559600
BMA,2023-12-27,2726.44995,2780,2530,2579.5,257972,1703646000
BMA,2023-12-28,2557,2807,2506,2733.05005,603883,1703732400
BMA,2023-12-29,2807,2825,2582,2670,603848,1703818800
BMA,2024-01-02,2670,2790,2670,2785,227565,1704164400
BMA,2024-01-03,2820,2886,2781,2840,329825,1704250800
BMA,2024-01-04,2862,2966,2860,2899.55005,183269,1704337200
BMA,2024-01-05,2900,3000,2806,2986,232259,1704423600
BMA,2024-01-08,3000,3197.9,2941,3140,172615,1704682800
BMA,2024-01-09,3161,3305,2955.55,2973.3999,131849,1704769200
BMA,2024-01-10,3004,3040,2943.1,3017.80005,158687,1704855600
BMA,2024-01-11,3095,3118,2955,2972.6001,102738,1704942000
BMA,2024-01-12,2973,3090,2955,3049.30005,90520,1705028400
BMA,2024-01-15,3040,3110.5,2939,3037.44995,75059,1705287600
BMA,2024-01-16,2972,3125,2950,3063.5,107968,1705374000
BMA,2024-01-17,3070,3520.15,3020.5,3503.6499,295886,1705460400
BMA,2024-01-18,3599,3650,3453.3,3594.80005,504820,1705546800
BMA,2024-01-19,3600,3764,3550,3712.55005,477821,1705633200
BMA,2024-01-22,3750,4000,3750,3975.69995,321875,1705892400
BMA,2024-01-23,4010,4199,3800,3905.5,245832,1705978800
BMA,2024-01-24,4066,4120,3940,4075.69995,267875,1706065200
BMA,2024-01-25,4115,4396,4100,4286.8501,567467,1706151600
BMA,2024-01-26,4300,4450,4065,4136.2998,518533,1706238000
BMA,2024-01-29,4135,4135,3890.1,4118.3999,400439,1706497200
BMA,2024-01-30,4135,4269.25,4120,4221.7998,176645,1706583600
BMA,2024-01-31,4228,4318,4100,4275.8501,399445,1706670000
BMA,2024-02-01,4326.5,4458.5,4148,4444,276226,1706756400
BMA,2024-02-02,4380,4575.2,4369.85,4514.8999,259109,1706842800
BMA,2024-02-05,4600,4649.9,4180,4200,346281,1707102000
BMA,2024-02-06,4280,4280,4042.5,4088.6001,212292,1707188400
BMA,2024-02-07,3980,3980,3650,3780,825991,1707274800
BMA,2024-02-08,3768,3900,3568.75,3626,342769,1707361200
BMA,2024-02-09,3625,3786.45,3572.25,3685,733909,1707447600
BMA,2024-02-14,3699,3840,3606,3637,94548,1707879600
BMA,2024-02-15,3638,3754.95,3576.05,3639.3501,62587,1707966000
BMA,2024-02-16,3690,3885,3442.2,3524.94995,268380,1708052400
BMA,2024-02-19,3550,3650,3421,3592.69995,94682,1708311600
BMA,2024-02-20,3610,3735.75,3500,3665.6001,382602,1708398000
BMA,2024-02-21,3665,3771.8,3525,3715.5,704791,1708484400
BMA,2024-02-22,3815,4072,3704.5,3962.3999,379971,1708570800
BMA,2024-02-23,3969.8999,4116.45,3800,4091.1499,441759,1708657200
BMA,2024-02-26,4045,4143.75,3932.5,4037,434953,1708916400
BMA,2024-02-27,4030,4166,3821,3959.55005,581259,1709002800
BMA,2024-02-28,3960.8999,4088.95,3780,3979.94995,234135,1709089200
BMA,2024-02-29,4178.8999,4531.7,4132,4248,822576,1709175600
BMA,2024-03-01,4400,4405,4011,4223.0498,476089,1709262000
BMA,2024-03-04,4301,4450,4149,4223,515035,1709521200
BMA,2024-03-05,4223,4254.95,3980.1,3981.1001,217855,1709607600
BMA,2024-03-06,4100,4208,3949.45,4112.75,333326,1709694000
BMA,2024-03-07,4150,4220,3965,4108.1001,300938,1709780400
BMA,2024-03-08,4108,4217.95,4000,4179,211536,1709866800
BMA,2024-03-11,4175.4502,4175.45,3956.35,3967.19995,315796,1710126000
BMA,2024-03-12,4000,4448,4000,4280,805203,1710212400
BMA,2024-03-13,4400,4560.75,4350,4455,579593,1710298800
BMA,2024-03-14,4448,4582.2,4359,4415,221492,1710385200
BMA,2024-03-15,4301,4700,4301,4688.2002,306248,1710471600
BMA,2024-03-18,4705,4941.8,4592,4873.75,217746,1710730800
BMA,2024-03-19,4979.7998,5060.15,4781.8,4922,383948,1710817200
BMA,2024-03-20,4950,5300,4950,5276.5,212179,1710903600
BMA,2024-03-21,5366.3999,5629.95,5220,5563.25,327754,1710990000
BMA,2024-03-22,5757.75,5759.5,5620,5680.25,481266,1711076400
BMA,2024-03-25,5700,5983.2,5508.5,5649,327664,1711335600
BMA,2024-03-26,5650,5760,5525.1,5581.4502,139721,1711422000
BMA,2024-03-27,5582,5690,5400,5571.3501,208715,1711508400
BMA,2024-04-03,5399,5435,5101,5402.1499,353672,1712113200
BMA,2024-04-04,5400,5555,5247.15,5281.9502,249601,1712199600
BMA,2024-04-05,5301,5544.95,5220.2,5359.5,359323,1712286000
BMA,2024-04-08,5400,5570,5199,5336,272041,1712545200
BMA,2024-04-09,5362,5494.05,5217,5402.4502,499643,1712631600
BMA,2024-04-10,5399.8999,5411.7,5168.7,5264.7002,260208,1712718000
BMA,2024-04-11,5380,5439.45,5196.85,5393,167732,1712804400
BMA,2024-04-12,5497.1001,5497.1,5240,5396.2002,240059,1712890800
BMA,2024-04-15,5400,5425,5027.1,5100.75,262811,1713150000
BMA,2024-04-16,5107.1001,5261,4965,5160,304203,1713236400
BMA,2024-04-17,5200,5224.35,4930,5115.3999,458723,1713322800
BMA,2024-04-18,5116,5249.5,5090,5189.5,199091,1713409200
BMA,2024-04-19,5200,5412.8,5166.35,5303.6499,167920,1713495600
BMA,2024-04-22,5500,5734.1,5383.4,5628,441369,1713754800
BMA,2024-04-23,5722.7998,5800,5437.9,5471.25,293094,1713841200
BMA,2024-04-24,5439.7998,5466.2,5132.05,5171,331470,1713927600
BMA,2024-04-25,5200,5354.05,5050,5303.8501,448235,1714014000
BMA,2024-04-26,5300,5580,5300,5551.3999,261346,1714100400
BMA,2024-04-29,5561,5850,5561,5788.6499,201196,1714359600
BMA,2024-04-30,5957,6260,5810,5936.8999,555761,1714446000
BMA,2024-05-02,5940.5,6328.35,5940.5,6295,399057,1714618800
BMA,2024-05-03,6305,6840,6305,6840,409491,1714705200
BMA,2024-05-06,7000,7170,6911.75,7130.6499,521125,1714964400
BMA,2024-05-07,7050,7086.5,6818.15,6988.1001,451861,1715050800
BMA,2024-05-08,7088,7350,6919.85,6925,354891,1715137200
BMA,2024-05-09,6900,7083.75,6720,6880,225694,1715223600
BMA,2024-05-10,7000,7000,6720,6814,128040,1715310000
BMA,2024-05-13,6814,6814,6467,6581.0498,167515,1715569200
BMA,2024-05-14,6605,6894.9,6528,6858.7998,177863,1715655600
BMA,2024-05-15,7000,7370,6961.75,7314.0498,679579,1715742000
BMA,2024-05-16,7299,7299,7050,7178.9502,363420,1715828400
BMA,2024-05-17,7210,7500,7081.4,7435.75,482285,1715914800
BMA,2024-05-20,7150,7770,6810,7575,230798,1716174000
BMA,2024-05-21,7680,7835,7100,7750,357542,1716260400
BMA,2024-05-22,7600,7864.3,7388,7615.5498,272503,1716346800
BMA,2024-05-23,7615.5,7630,6800,7011,398549,1716433200
BMA,2024-05-24,7200,7289.75,7100,7212.9502,436940,1716519600
BMA,2024-05-27,7400,7670,7300,7604.1499,257285,1716778800
BMA,2024-05-28,7700,7700,7180,7324.6499,755712,1716865200
BMA,2024-05-29,7500,7585,7260,7520,286312,1716951600
BMA,2024-05-30,7800,8100,7680,8062,319212,1717038000
BMA,2024-05-31,8190,8434.95,7780,8330,443189,1717124400
BMA,2024-06-03,8400,8621.1,8260.05,8475.75,487520,1717383600
BMA,2024-06-04,8350,8380,7797.7,8055.75,333576,1717470000
BMA,2024-06-05,7812.25,8026.4,7425,7877.1499,360958,1717556400
BMA,2024-06-06,7799.5,7799.5,7300,7503.25,382208,1717642800
BMA,2024-06-07,7550,7740,7258.5,7333.1001,345142,1717729200
BMA,2024-06-10,7250,7785.45,7200,7772.7998,301146,1717988400
BMA,2024-06-11,7765,7765,7350,7531,451687,1718074800
BMA,2024-06-12,7700,7971.95,7450,7752,377380,1718161200
BMA,2024-06-13,8065,8350,7670,8074.2998,572010,1718247600
BMA,2024-06-14,8150,8152.9,7850,8094.7998,383046,1718334000
BMA,2024-06-18,8060,8200,7900,8060,236859,1718679600
BMA,2024-06-19,8140,8210,7960,8065.8501,94258,1718766000
BMA,2024-06-24,7645,7973,7600,7859.7002,252378,1719198000
BMA,2024-06-25,7700,7850,7600,7663,266096,1719284400
BMA,2024-06-26,7700,7759.9,7460,7649,122793,1719370800
BMA,2024-06-27,7630,7949.45,7500,7836.1001,271969,1719457200
BMA,2024-06-28,7821,7821,7520,7685,318066,1719543600
BMA,2024-07-01,7546.8999,7547,7200,7219,532189,1719802800
BMA,2024-07-02,7263,7600,7263,7487.8999,292235,1719889200
BMA,2024-07-03,7499,7660,7060,7198.3999,331787,1719975600
BMA,2024-07-04,7211,7279.95,7152,7237.1499,213558,1720062000
BMA,2024-07-05,7239,7400,7149,7173.0498,430624,1720148400
BMA,2024-07-08,7195,7395,6890,7195.6001,174649,1720407600
